,Name,Fitting Windows Score_x,Trace Support Score_x,Aggregated Score_x,index,Fitting Windows Score_y,Trace Support Score_y,Aggregated Score_y
129,BPI_Challenge_2012_res10939.fb962415-06d1-4458-96f1-f91c7f9f92d4.pnml,0.00014309563558311471,0.0204081632653061,0.5544297951288832,4194,0.00014309563558311471,0.0204081632653061,0.5544297951288832
130,BPI_Challenge_2012_res10939.af32b251-0f3a-4e5d-b218-82773541095d.pnml,0.00014309563558311471,0.0204081632653061,0.5544297951288832,4193,0.00014309563558311471,0.0204081632653061,0.5544297951288832
131,BPI_Challenge_2012_res10939.01ec1d4d-a0ed-4d72-bf39-7cfd1d6b8b6c.pnml,0.00014309563558311471,0.0204081632653061,0.5544297951288832,4192,0.00014309563558311471,0.0204081632653061,0.5544297951288832
132,BPI_Challenge_2012_res10939.0382344d-ef0a-4d82-8242-875771af6732.pnml,0.00019079418077748629,0.0204081632653061,0.5445458492874906,4223,0.00019079418077748629,0.0204081632653061,0.5445458492874906
133,BPI_Challenge_2012_res10939.ee42c119-dbbd-4e29-9b88-24ea16f66cd2.pnml,0.00019079418077748629,0.0204081632653061,0.5445458492874906,4225,0.00019079418077748629,0.0204081632653061,0.5445458492874906
134,BPI_Challenge_2012_res10939.77411c09-eda3-4695-a9d4-a1e18df41a11.pnml,0.0017171476269973,0.0816326530612244,0.5405044803221094,4231,0.0017171476269973,0.0816326530612244,0.5405044803221094
135,BPI_Challenge_2012_res10939.040e7ed9-ff48-4842-b204-1d76ba4c9f11.pnml,0.0017171476269973,0.0816326530612244,0.5405044803221094,4230,0.0017171476269973,0.0816326530612244,0.5405044803221094
136,BPI_Challenge_2012_res10939.93dae23c-db2f-448f-bee8-e4c71686fb3a.pnml,0.0004292869067493441,0.0204081632653061,0.5351261200805274,4263,0.0004292869067493441,0.0204081632653061,0.5351261200805274
137,BPI_Challenge_2012_res10939.2cfa93de-7c88-4651-aa0e-9235e4436c53.pnml,0.0028619127116622,0.0816326530612244,0.5156707325096382,4377,0.0028619127116622,0.0816326530612244,0.5156707325096382
138,BPI_Challenge_2012_res10939.9aa2bbcd-f88d-4d9c-b851-f4523d7d84d7.pnml,0.0028619127116622,0.0816326530612244,0.5156707325096382,4376,0.0028619127116622,0.0816326530612244,0.5156707325096382
139,BPI_Challenge_2012_res10939.6cc24941-a169-4f2f-a260-030f75597fda.pnml,0.00019079418077748629,0.0204081632653061,0.4945458492874905,4469,0.00019079418077748629,0.0204081632653061,0.4945458492874905
140,BPI_Challenge_2012_res10939.c26804e4-be9d-4105-b403-b68add07947b.pnml,0.00014309563558311471,0.0204081632653061,0.4877631284622166,4481,0.00014309563558311471,0.0204081632653061,0.4877631284622166
141,BPI_Challenge_2012_res10939.1a5e15f9-5433-40d8-b5e4-021bd21ed89d.pnml,0.00014309563558311471,0.0204081632653061,0.4877631284622166,4480,0.00014309563558311471,0.0204081632653061,0.4877631284622166
