,Name,Fitting Windows Score_x,Trace Support Score_x,Aggregated Score_x,index,Fitting Windows Score_y,Trace Support Score_y,Aggregated Score_y
116,BPI_Challenge_2012_res10939.af32b251-0f3a-4e5d-b218-82773541095d.pnml,0.00014309563558311471,0.0204081632653061,0.5544297951288832,4193,0.00014309563558311471,0.0204081632653061,0.5544297951288832
117,BPI_Challenge_2012_res10939.01ec1d4d-a0ed-4d72-bf39-7cfd1d6b8b6c.pnml,0.00014309563558311471,0.0204081632653061,0.5544297951288832,4192,0.00014309563558311471,0.0204081632653061,0.5544297951288832
118,BPI_Challenge_2012_res10939.fb962415-06d1-4458-96f1-f91c7f9f92d4.pnml,0.00014309563558311471,0.0204081632653061,0.5544297951288832,4194,0.00014309563558311471,0.0204081632653061,0.5544297951288832
119,BPI_Challenge_2012_res10939.75cc3f5f-c146-422e-8e53-16d46741b18b.pnml,0.0028619127116622,0.0816326530612244,0.5490040658429716,4197,0.0028619127116622,0.0816326530612244,0.5490040658429716
120,BPI_Challenge_2012_res10939.1e02c2ce-bb99-4c12-bfd4-dbc16e0cc568.pnml,0.0015263534462198,0.1224489795918367,0.5482035289938025,4206,0.0015263534462198,0.1224489795918367,0.5482035289938025
121,BPI_Challenge_2012_res10939.0382344d-ef0a-4d82-8242-875771af6732.pnml,0.00019079418077748629,0.0204081632653061,0.5445458492874906,4223,0.00019079418077748629,0.0204081632653061,0.5445458492874906
122,BPI_Challenge_2012_res10939.ee42c119-dbbd-4e29-9b88-24ea16f66cd2.pnml,0.00019079418077748629,0.0204081632653061,0.5445458492874906,4225,0.00019079418077748629,0.0204081632653061,0.5445458492874906
123,BPI_Challenge_2012_res10939.040e7ed9-ff48-4842-b204-1d76ba4c9f11.pnml,0.0017171476269973,0.0816326530612244,0.5405044803221094,4230,0.0017171476269973,0.0816326530612244,0.5405044803221094
124,BPI_Challenge_2012_res10939.77411c09-eda3-4695-a9d4-a1e18df41a11.pnml,0.0017171476269973,0.0816326530612244,0.5405044803221094,4231,0.0017171476269973,0.0816326530612244,0.5405044803221094
125,BPI_Challenge_2012_res10939.5bb3b1c3-6618-4bf8-b024-52a60ca17b27.pnml,0.0020987359885523,0.1632653061224489,0.5310927775365466,4286,0.0020987359885523,0.1632653061224489,0.5310927775365466
126,BPI_Challenge_2012_res10939.3116ebe5-c82e-4db4-8dbe-b7383647f6c3.pnml,0.00028619127116622943,0.0204081632653061,0.5297779576047053,4287,0.00028619127116622943,0.0204081632653061,0.5297779576047053
127,BPI_Challenge_2012_res10939.4c911ad9-1e4d-4f82-9986-94a3b11e3cee.pnml,0.0007631767231099451,0.0816326530612244,0.5281833971499624,4303,0.0007631767231099451,0.0816326530612244,0.5281833971499624
